team,season,winperc,winperc_lag1,winperc_avg3,gp_lag1,toi_lag1,w_lag1,l_lag1,otl_lag1,row_lag1,points_lag1,point_p_lag1,cf_lag1,ca_lag1,cf_p_lag1,ff_lag1,fa_lag1,ff_p_lag1,sf_lag1,sa_lag1,sf_p_lag1,gf_lag1,ga_lag1,gf_p_lag1,x_gf_lag1,x_ga_lag1,x_gf_p_lag1,scf_lag1,sca_lag1,scf_p_lag1,scsf_lag1,scsa_lag1,scsf_p_lag1,scgf_lag1,scga_lag1,scgf_p_lag1,scsh_lag1,scsv_lag1,hdcf_lag1,hdca_lag1,hdcf_p_lag1,hdsf_lag1,hdsa_lag1,hdsf_p_lag1,hdgf_lag1,hdga_lag1,hdgf_p_lag1,hdsh_lag1,hdsv_lag1,mdcf_lag1,mdca_lag1,mdcf_p_lag1,mdsf_lag1,mdsa_lag1,mdsf_p_lag1,mdgf_lag1,mdga_lag1,mdgf_p_lag1,mdsh_lag1,mdsv_lag1,ldcf_lag1,ldca_lag1,ldcf_p_lag1,ldsf_lag1,ldsa_lag1,ldsf_p_lag1,ldgf_lag1,ldga_lag1,ldgf_p_lag1,ldsh_lag1,ldsv_lag1,sh_lag1,sv_lag1,pdo_lag1,gp_avg3,toi_avg3,w_avg3,l_avg3,otl_avg3,row_avg3,points_avg3,point_p_avg3,cf_avg3,ca_avg3,cf_p_avg3,ff_avg3,fa_avg3,ff_p_avg3,sf_avg3,sa_avg3,sf_p_avg3,gf_avg3,ga_avg3,gf_p_avg3,x_gf_avg3,x_ga_avg3,x_gf_p_avg3,scf_avg3,sca_avg3,scf_p_avg3,scsf_avg3,scsa_avg3,scsf_p_avg3,scgf_avg3,scga_avg3,scgf_p_avg3,scsh_avg3,scsv_avg3,hdcf_avg3,hdca_avg3,hdcf_p_avg3,hdsf_avg3,hdsa_avg3,hdsf_p_avg3,hdgf_avg3,hdga_avg3,hdgf_p_avg3,hdsh_avg3,hdsv_avg3,mdcf_avg3,mdca_avg3,mdcf_p_avg3,mdsf_avg3,mdsa_avg3,mdsf_p_avg3,mdgf_avg3,mdga_avg3,mdgf_p_avg3,mdsh_avg3,mdsv_avg3,ldcf_avg3,ldca_avg3,ldcf_p_avg3,ldsf_avg3,ldsa_avg3,ldsf_p_avg3,ldgf_avg3,ldga_avg3,ldgf_p_avg3,ldsh_avg3,ldsv_avg3,sh_avg3,sv_avg3,pdo_avg3
Arizona Coyotes,2021,0.428571429,0.471428571,0.433565621,70,3400.4667,33,29,8,28,74,0.529,3167,3381,48.37,2406,2573,48.32,1761,1796,49.51,128,127,50.2,132.06,137.68,48.96,1428,1573,47.58,872,894,49.38,103,112,47.91,11.81,87.47,586,623,48.47,429,434,49.71,70,79,46.98,16.32,81.8,842,950,46.99,443,460,49.06,33,33,50,7.45,92.83,1461,1562,48.33,773,815,48.68,25,14,64.1,3.23,98.28,7.27,92.93,1.002,78,3791.972233,33.66666667,35,9.333333333,30,76.66666667,0.493333333,3557.666667,3786.666667,48.44,2633.666667,2830.666667,48.21666667,1885,1965.333333,48.98,133,149.3333333,47.24666667,146.33,153.71,48.78333333,1585.333333,1708.666667,48.10333333,950,980.6666667,49.22,108.6666667,126.3333333,46.31,11.45333333,87.12666667,669.6666667,728.6666667,47.93,486.3333333,506,49.05,70,90.33333333,43.76666667,14.50333333,82.12,915.6666667,980,48.26666667,463.6666667,474.6666667,49.44333333,38.66666667,36,51.64,8.333333333,92.38333333,1608,1741.333333,48.04,810,891.3333333,47.65,23,21.66666667,51.96666667,2.863333333,97.60333333,7.066666667,92.42333333,0.995
Arizona Coyotes,2122,0.304878049,0.428571429,0.458536585,56,2681.9667,24,26,6,21,54,0.482,2321,2440,48.75,1738,1832,48.68,1207,1310,47.95,98,115,46.01,100.43,106.05,48.64,1057,1235,46.12,630,735,46.15,87,103,45.79,13.81,85.99,451,497,47.57,321,357,47.35,48,64,42.86,14.95,82.07,606,738,45.09,309,378,44.98,39,39,50,12.62,89.68,1098,1059,50.9,524,520,50.19,11,12,47.83,2.1,97.69,8.12,91.22,0.993,69.33333333,3345.922233,32,30,7.333333333,28,71.33333333,0.511666667,3073.333333,3242.666667,48.65666667,2303.333333,2413.666667,48.79333333,1650,1702.666667,49.07,119,133,47.23333333,129.92,133.5033333,49.22666667,1375.333333,1517,47.39666667,827.6666667,875.3333333,48.37666667,101,116.3333333,46.48333333,12.38,86.67333333,584.3333333,631,48.04333333,422.3333333,446.3333333,48.53333333,62,79.33333333,43.85333333,14.80666667,82.17666667,791,886,46.96333333,405.3333333,429,48.28666667,39,37,51.19,9.923333333,91.27333333,1412.666667,1458.333333,49.38,718.3333333,743.6666667,49.26333333,17.66666667,16,51.84,2.436666667,97.83666667,7.333333333,92.10333333,0.994333333
Arizona Coyotes,2223,0.341463415,0.304878049,0.401626016,82,4016.1833,25,50,7,24,57,0.348,3179,4045,44.01,2392,3110,43.48,1695,2282,42.62,157,221,41.53,141.61,188.75,42.87,1554,2009,43.61,931,1233,43.02,133,183,42.09,14.29,85.16,648,854,43.14,465,633,42.35,88,115,43.35,18.92,81.83,906,1155,43.96,466,600,43.71,45,68,39.82,9.66,88.67,1447,1834,44.1,699,959,42.16,24,36,40,3.43,96.25,9.26,90.32,0.996,69.33333333,3366.205567,27.33333333,35,7,24.33333333,61.66666667,0.453,2889,3288.666667,47.04333333,2178.666667,2505,46.82666667,1554.333333,1796,46.69333333,127.6666667,154.3333333,45.91333333,124.7,144.16,46.82333333,1346.333333,1605.666667,45.77,811,954,46.18333333,107.6666667,132.6666667,45.26333333,13.30333333,86.20666667,561.6666667,658,46.39333333,405,474.6666667,46.47,68.66666667,86,44.39666667,16.73,81.9,784.6666667,947.6666667,45.34666667,406,479.3333333,45.91666667,39,46.66666667,46.60666667,9.91,90.39333333,1335.333333,1485,47.77666667,665.3333333,764.6666667,47.01,20,20.66666667,50.64333333,2.92,97.40666667,8.216666667,91.49,0.997
Arizona Coyotes,2324,0.43902439,0.341463415,0.358304297,82,3874.1667,28,40,14,25,70,0.427,3150,3830,45.13,2348,2898,44.76,1661,2089,44.29,151,180,45.62,144.06,179.33,44.55,1603,1985,44.68,917,1160,44.15,133,157,45.86,14.5,86.47,641,819,43.9,441,575,43.41,83,99,45.6,18.82,82.78,962,1166,45.21,476,585,44.86,50,58,46.3,10.5,90.09,1357,1648,45.16,667,838,44.32,18,23,43.9,2.7,97.26,9.09,91.38,1.005,73.33333333,3524.105567,25.66666667,38.66666667,9,23.33333333,60.33333333,0.419,2883.333333,3438.333333,45.96333333,2159.333333,2613.333333,45.64,1521,1893.666667,44.95333333,135.3333333,172,44.38666667,128.7,158.0433333,45.35333333,1404.666667,1743,44.80333333,826,1042.666667,44.44,117.6666667,147.6666667,44.58,14.2,85.87333333,580,723.3333333,44.87,409,521.6666667,44.37,73,92.66666667,43.93666667,17.56333333,82.22666667,824.6666667,1019.666667,44.75333333,417,521,44.51666667,44.66666667,55,45.37333333,10.92666667,89.48,1300.666667,1513.666667,46.72,630,772.3333333,45.55666667,17.66666667,23.66666667,43.91,2.743333333,97.06666667,8.823333333,90.97333333,0.998
Boston Bruins,1415,0.5,0.658536585,0.605691057,82,3989.8,54,19,9,51,117,0.713,3875,3321,53.85,2873,2510,53.37,2068,1848,52.81,175,111,61.19,146.73,127.76,53.46,1727,1477,53.9,1015,906,52.84,143,95,60.08,14.09,89.51,633,565,52.84,482,449,51.77,99,59,62.66,20.54,86.86,1094,912,54.54,533,457,53.84,44,36,55,8.26,92.12,1857,1593,53.83,980,841,53.82,31,15,67.39,3.16,98.22,8.46,93.99,1.025,82,3960.705533,49.66666667,24.33333333,8,45,107.3333333,0.654333333,3903.333333,3496.666667,52.78333333,2878.666667,2631.666667,52.27333333,2095.666667,1950.333333,51.83,180,126.3333333,58.87666667,149.2333333,137.5566667,52.12333333,1745.666667,1591.666667,52.4,1051.666667,1000.333333,51.33666667,150.3333333,107.3333333,58.42333333,14.31666667,89.20666667,642.3333333,599,51.81,501,477,51.27,101,69.66666667,59.28,20.15666667,85.37333333,1103.333333,992.6666667,52.74333333,550.6666667,523.3333333,51.36,49.33333333,37.66666667,56.78333333,9.003333333,92.68,1849.666667,1640.333333,53.01333333,956,859.6666667,52.66,28,18.66666667,60.26666667,2.926666667,97.82,8.59,93.50333333,1.021
Boston Bruins,1516,0.512195122,0.5,0.585365854,82,4033.3,41,27,14,37,96,0.585,3743,3494,51.72,2740,2663,50.71,1977,1943,50.43,140,137,50.54,140.07,133.21,51.25,1558,1497,51,953,950,50.08,110,119,48.03,11.54,87.47,617,556,52.6,465,428,52.07,79,81,49.38,16.99,81.07,941,941,50,488,522,48.32,31,38,44.93,6.35,92.72,1879,1752,51.75,918,911,50.19,28,17,62.22,3.05,98.13,7.08,92.95,1,82,3995.1611,48,25,9,42.66666667,105,0.64,3856.666667,3403.333333,53.12,2842,2574.333333,52.46666667,2050.666667,1899,51.91333333,168.3333333,131,56.15,146.2166667,130.5666667,52.81666667,1675.333333,1493.333333,52.84,1001.333333,942.3333333,51.51333333,138,111.6666667,55.06666667,13.72333333,88.17333333,638,563,53.11333333,490.3333333,445,52.4,95.33333333,72.33333333,56.80666667,19.38,83.70666667,1037.333333,930.3333333,52.66333333,511,497.3333333,50.70333333,42.66666667,39.33333333,51.52333333,8.32,92.08666667,1871.666667,1651,53.15666667,954.3333333,862,52.55,28.66666667,18.66666667,60.85,3.003333333,97.82333333,8.186666667,93.11,1.013
Boston Bruins,1617,0.536585366,0.512195122,0.556910569,82,3945.95,42,31,9,38,93,0.567,3607,3673,49.55,2732,2768,49.67,2043,1965,50.97,158,151,51.13,140.19,144.91,49.17,1556,1622,48.96,991,980,50.28,132,123,51.76,13.32,87.45,583,615,48.66,457,466,49.51,95,86,52.49,20.79,81.55,973,1007,49.14,534,514,50.95,37,37,50,6.93,92.8,1747,1783,49.49,957,912,51.2,26,27,49.06,2.72,97.04,7.73,92.32,1,82,3989.683333,45.66666667,25.66666667,10.66666667,42,102,0.621666667,3741.666667,3496,51.70666667,2781.666667,2647,51.25,2029.333333,1918.666667,51.40333333,157.6666667,133,54.28666667,142.33,135.2933333,51.29333333,1613.666667,1532,51.28666667,986.3333333,945.3333333,51.06666667,128.3333333,112.3333333,53.29,12.98333333,88.14333333,611,578.6666667,51.36666667,468,447.6666667,51.11666667,91,75.33333333,54.84333333,19.44,83.16,1002.666667,953.3333333,51.22666667,518.3333333,497.6666667,51.03666667,37.33333333,37,49.97666667,7.18,92.54666667,1827.666667,1709.333333,51.69,951.6666667,888,51.73666667,28.33333333,19.66666667,59.55666667,2.976666667,97.79666667,7.756666667,93.08666667,1.008333333
Boston Bruins,1718,0.609756098,0.536585366,0.516260163,82,3899.7167,44,31,7,42,95,0.579,3917,3240,54.73,2951,2381,55.35,2101,1701,55.26,142,147,49.13,156.9,130.21,54.65,1730,1376,55.7,1059,847,55.56,112,126,47.06,10.58,85.12,661,571,53.65,490,442,52.58,67,93,41.88,13.67,78.96,1069,805,57.04,569,405,58.42,45,33,57.69,7.91,91.85,1876,1617,53.71,949,785,54.73,30,19,61.22,3.16,97.58,6.76,91.36,0.981,82,3959.655567,42.33333333,29.66666667,10,39,94.66666667,0.577,3755.666667,3469,52,2807.666667,2604,51.91,2040.333333,1869.666667,52.22,146.6666667,145,50.26666667,145.72,136.11,51.69,1614.666667,1498.333333,51.88666667,1001,925.6666667,51.97333333,118,122.6666667,48.95,11.81333333,86.68,620.3333333,580.6666667,51.63666667,470.6666667,445.3333333,51.38666667,80.33333333,86.66666667,47.91666667,17.15,80.52666667,994.3333333,917.6666667,52.06,530.3333333,480.3333333,52.56333333,37.66666667,36,50.87333333,7.063333333,92.45666667,1834,1717.333333,51.65,941.3333333,869.3333333,52.04,28,21,57.5,2.976666667,97.58333333,7.19,92.21,0.993666667
Boston Bruins,1819,0.597560976,0.609756098,0.552845528,82,3944.0667,50,20,12,47,112,0.683,3914,3372,53.72,2947,2531,53.8,2104,1799,53.91,166,138,54.61,163.65,137.6,54.32,1841,1525,54.69,1127,944,54.42,142,114,55.47,12.6,87.92,692,620,52.74,519,470,52.48,87,76,53.37,16.76,83.83,1149,905,55.94,608,474,56.19,55,38,59.14,9.05,91.98,1725,1530,53,846,738,53.41,23,23,50,2.72,96.88,7.89,92.33,1.002,82,3929.911133,45.33333333,27.33333333,9.333333333,42.33333333,100,0.609666667,3812.666667,3428.333333,52.66666667,2876.666667,2560,52.94,2082.666667,1821.666667,53.38,155.3333333,145.3333333,51.62333333,153.58,137.5733333,52.71333333,1709,1507.666667,53.11666667,1059,923.6666667,53.42,128.6666667,121,51.43,12.16666667,86.83,645.3333333,602,51.68333333,488.6666667,459.3333333,51.52333333,83,85,49.24666667,17.07333333,81.44666667,1063.666667,905.6666667,54.04,570.3333333,464.3333333,55.18666667,45.66666667,36,55.61,7.963333333,92.21,1782.666667,1643.333333,52.06666667,917.3333333,811.6666667,53.11333333,26.33333333,23,53.42666667,2.866666667,97.16666667,7.46,92.00333333,0.994333333
Boston Bruins,1920,0.628571429,0.597560976,0.581300813,82,3994.0333,49,24,9,47,107,0.652,3867,3420,53.07,2951,2552,53.63,2125,1844,53.54,156,127,55.12,157.93,141.94,52.66,1677,1534,52.23,1069,979,52.2,135,102,56.96,12.63,89.58,671,626,51.73,525,486,51.93,91,68,57.23,17.33,86.01,1006,908,52.56,544,493,52.46,44,34,56.41,8.09,93.1,1863,1604,53.74,930,766,54.83,21,25,45.65,2.26,96.74,7.34,93.11,1.005,82,3945.9389,47.66666667,25,9.333333333,45.33333333,104.6666667,0.638,3899.333333,3344,53.84,2949.666667,2488,54.26,2110,1781.333333,54.23666667,154.6666667,137.3333333,52.95333333,159.4933333,136.5833333,53.87666667,1749.333333,1478.333333,54.20666667,1085,923.3333333,54.06,129.6666667,114,53.16333333,11.93666667,87.54,674.6666667,605.6666667,52.70666667,511.3333333,466,52.33,81.66666667,79,50.82666667,15.92,82.93333333,1074.666667,872.6666667,55.18,573.6666667,457.3333333,55.69,48,35,57.74666667,8.35,92.31,1821.333333,1583.666667,53.48333333,908.3333333,763,54.32333333,24.66666667,22.33333333,52.29,2.713333333,97.06666667,7.33,92.26666667,0.996
Boston Bruins,2021,0.589285714,0.628571429,0.611962834,70,3316.4333,44,14,12,44,100,0.714,3038,2937,50.85,2316,2232,50.92,1697,1585,51.71,141,105,57.32,122.43,113.62,51.87,1396,1313,51.53,841,753,52.76,114,88,56.44,13.56,88.31,538,496,52.03,402,355,53.1,83,54,60.58,20.65,84.79,858,817,51.22,439,398,52.45,31,34,47.69,7.06,91.46,1415,1428,49.77,754,737,50.57,26,17,60.47,3.45,97.69,8.31,93.38,1.017,78,3751.5111,47.66666667,19.33333333,11,46,106.3333333,0.683,3606.333333,3243,52.54666667,2738,2438.333333,52.78333333,1975.333333,1742.666667,53.05333333,154.3333333,123.3333333,55.68333333,148.0033333,131.0533333,52.95,1638,1457.333333,52.81666667,1012.333333,892,53.12666667,130.3333333,101.3333333,56.29,12.93,88.60333333,633.6666667,580.6666667,52.16666667,482,437,52.50333333,87,66,57.06,18.24666667,84.87666667,1004.333333,876.6666667,53.24,530.3333333,455,53.7,43.33333333,35.33333333,54.41333333,8.066666667,92.18,1667.666667,1520.666667,52.17,843.3333333,747,52.93666667,23.33333333,21.66666667,52.04,2.81,97.10333333,7.846666667,92.94,1.008
Boston Bruins,2122,0.62195122,0.589285714,0.605139373,56,2694.9333,33,16,7,29,73,0.652,2579,2179,54.2,2026,1650,55.11,1485,1168,55.97,107,93,53.5,101.14,88.15,53.43,1130,1030,52.31,730,600,54.89,88,76,53.66,12.05,87.33,397,390,50.44,314,297,51.39,52,52,50,16.56,82.49,733,640,53.39,416,303,57.86,36,24,60,8.65,92.08,1286,1011,55.99,671,498,57.4,18,17,51.43,2.68,96.59,7.21,92.04,0.992,69.33333333,3335.1333,42,18,9.333333333,40,93.33333333,0.672666667,3161.333333,2845.333333,52.70666667,2431,2144.666667,53.22,1769,1532.333333,53.74,134.6666667,108.3333333,55.31333333,127.1666667,114.57,52.65333333,1401,1292.333333,52.02333333,880,777.3333333,53.28333333,112.3333333,88.66666667,55.68666667,12.74666667,88.40666667,535.3333333,504,51.4,413.6666667,379.3333333,52.14,75.33333333,58,55.93666667,18.18,84.43,865.6666667,788.3333333,52.39,466.3333333,398,54.25666667,37,30.66666667,54.7,7.933333333,92.21333333,1521.333333,1347.666667,53.16666667,785,667,54.26666667,21.66666667,19.66666667,52.51666667,2.796666667,97.00666667,7.62,92.84333333,1.004666667
Boston Bruins,2223,0.792682927,0.62195122,0.613269454,82,3900.4667,51,26,5,49,107,0.652,3864,3227,54.49,3080,2447,55.73,2369,1756,57.43,172,144,54.43,173.15,130.55,57.01,1868,1510,55.3,1207,859,58.42,145,121,54.51,12.01,85.91,727,562,56.4,565,414,57.71,97,79,55.11,17.17,80.92,1141,948,54.62,642,445,59.06,48,42,53.33,7.48,90.56,1838,1563,54.04,1037,808,56.21,27,23,54,2.6,97.15,7.26,91.8,0.991,69.33333333,3303.944433,42.66666667,18.66666667,8,40.66666667,93.33333333,0.672666667,3160.333333,2781,53.18,2474,2109.666667,53.92,1850.333333,1503,55.03666667,140,114,55.08333333,132.24,110.7733333,54.10333333,1464.666667,1284.333333,53.04666667,926,737.3333333,55.35666667,115.6666667,95,54.87,12.54,87.18333333,554,482.6666667,52.95666667,427,355.3333333,54.06666667,77.33333333,61.66666667,55.23,18.12666667,82.73333333,910.6666667,801.6666667,53.07666667,499,382,56.45666667,38.33333333,33.33333333,53.67333333,7.73,91.36666667,1513,1334,53.26666667,820.6666667,681,54.72666667,23.66666667,19,55.3,2.91,97.14333333,7.593333333,92.40666667,1
Boston Bruins,2324,0.573170732,0.792682927,0.667973287,82,3849.6833,65,12,5,61,135,0.823,3690,3519,51.19,2789,2598,51.77,2056,1861,52.49,199,114,63.58,178.14,156.34,53.26,2018,1756,53.47,1198,975,55.13,170,99,63.2,14.19,89.85,825,702,54.03,600,499,54.6,104,63,62.28,17.33,87.37,1193,1054,53.09,598,476,55.68,66,36,64.71,11.04,92.44,1528,1558,49.51,770,766,50.13,29,15,65.91,3.77,98.04,9.68,93.87,1.036,73.33333333,3481.694433,49.66666667,18,5.666666667,46.33333333,105,0.709,3377.666667,2975,53.29333333,2631.666667,2231.666667,54.20333333,1970,1595,55.29666667,159.3333333,117,57.17,150.81,125.0133333,54.56666667,1672,1432,53.69333333,1045,811.3333333,56.14666667,134.3333333,98.66666667,57.12333333,12.75,87.69666667,649.6666667,551.3333333,53.62333333,493,403.3333333,54.56666667,84.33333333,64.66666667,55.79666667,17.02,83.59333333,1022.333333,880.6666667,53.7,552,408,57.53333333,50,34,59.34666667,9.056666667,91.69333333,1550.666667,1377.333333,53.18,826,690.6666667,54.58,24.66666667,18.33333333,57.11333333,3.016666667,97.26,8.05,92.57,1.006333333
Buffalo Sabres,1415,0.280487805,0.256097561,0.418699187,82,3890.4667,21,51,10,14,52,0.317,3013,3979,43.09,2240,2984,42.88,1646,2152,43.34,96,165,36.78,121.36,164.42,42.47,1302,1842,41.41,799,1133,41.36,86,137,38.57,10.76,87.91,570,758,42.92,437,559,43.88,61,90,40.4,13.96,83.9,732,1084,40.31,362,574,38.68,25,47,34.72,6.91,91.81,1444,1839,43.98,777,975,44.35,9,26,25.71,1.16,97.33,5.83,92.33,0.982,82,3900.172233,34.33333333,37.33333333,10.33333333,28,79,0.481666667,3350,3704.333333,47.46333333,2504,2794.333333,47.22333333,1854,2010.666667,47.91666667,136.3333333,151.6666667,46.85333333,137.3166667,152.6666667,47.30666667,1496.666667,1709,46.62333333,931.6666667,1057.333333,46.72,116,124,48.00333333,12.38,88.28666667,654.6666667,695.3333333,48.42,505.6666667,516.6666667,49.30666667,83.33333333,84.66666667,49.14666667,16.41,83.57666667,842,1013.666667,45.32666667,426,540.6666667,43.98333333,32.66666667,39.33333333,45.34666667,7.636666667,92.74333333,1580.666667,1723.333333,47.82333333,858.6666667,894.3333333,48.98333333,19.66666667,27,40.00333333,2.233333333,96.96,7.273333333,92.46,0.997666667
Buffalo Sabres,1516,0.426829268,0.280487805,0.337398374,82,3997.2333,23,51,8,15,54,0.329,2694,4484,37.53,2050,3234,38.8,1536,2306,39.98,110,177,38.33,112.74,175.07,39.17,1204,2014,37.41,778,1185,39.63,94,146,39.17,12.08,87.68,573,790,42.04,461,579,44.33,71,100,41.52,15.4,82.73,631,1224,34.02,317,606,34.34,23,46,33.33,7.26,92.41,1245,2115,37.05,701,1076,39.45,16,30,34.78,2.28,97.21,7.16,92.32,0.995,82,3947.072233,27.66666667,44.66666667,9.666666667,20.33333333,65,0.396333333,3049.333333,4020.333333,43.16666667,2278.333333,2990.333333,43.24,1681,2146.333333,43.92,119,163,41.92666667,124.0366667,163.45,43.14,1344.666667,1831,42.36666667,833.3333333,1114.666667,42.78333333,103.3333333,134,43.31666667,12.30666667,87.99666667,597.3333333,745.6666667,44.49,460,552,45.47,74.33333333,90.66666667,44.84,16.08,83.6,747.3333333,1085.333333,40.81333333,373.3333333,562.6666667,39.83,29,43.33333333,39.79,7.67,92.31333333,1434.333333,1876.666667,43.36333333,784.3333333,978.3333333,44.51333333,15,28,34.05333333,1.91,97.12333333,7.033333333,92.41,0.994666667
Buffalo Sabres,1617,0.402439024,0.426829268,0.321138211,82,3993.6,35,36,11,33,81,0.494,3325,3675,47.5,2506,2786,47.35,1843,1989,48.09,121,149,44.81,127.54,143.73,47.02,1441,1527,48.55,848,912,48.18,100,123,44.84,11.79,86.51,598,629,48.74,433,456,48.71,71,89,44.38,16.4,80.48,843,898,48.42,415,456,47.65,29,34,46.03,6.99,92.54,1619,1828,46.97,921,1017,47.52,20,26,43.48,2.17,97.44,6.57,92.51,0.991,82,3960.433333,26.33333333,46,9.666666667,20.66666667,62.33333333,0.38,3010.666667,4046,42.70666667,2265.333333,3001.333333,43.01,1675,2149,43.80333333,109,163.6666667,39.97333333,120.5466667,161.0733333,42.88666667,1315.666667,1794.333333,42.45666667,808.3333333,1076.666667,43.05666667,93.33333333,135.3333333,40.86,11.54333333,87.36666667,580.3333333,725.6666667,44.56666667,443.6666667,531.3333333,45.64,67.66666667,93,42.1,15.25333333,82.37,735.3333333,1068.666667,40.91666667,364.6666667,545.3333333,40.22333333,25.66666667,42.33333333,38.02666667,7.053333333,92.25333333,1436,1927.333333,42.66666667,799.6666667,1022.666667,43.77333333,15,27.33333333,34.65666667,1.87,97.32666667,6.52,92.38666667,0.989333333
Buffalo Sabres,1718,0.304878049,0.402439024,0.369918699,82,4030.8,33,37,12,31,78,0.476,3486,3895,47.23,2675,2977,47.33,1965,2187,47.33,126,155,44.84,141.47,155.69,47.61,1501,1646,47.7,955,1024,48.26,108,129,45.57,11.31,87.4,683,691,49.71,545,511,51.61,72,92,43.9,13.21,82,818,955,46.14,410,513,44.42,36,37,49.32,8.78,92.79,1673,1938,46.33,928,1122,45.27,16,25,39.02,1.72,97.77,6.41,92.91,0.993,82,4007.2111,30.33333333,41.33333333,10.33333333,26.33333333,71,0.433,3168.333333,4018,44.08666667,2410.333333,2999,44.49333333,1781.333333,2160.666667,45.13333333,119,160.3333333,42.66,127.25,158.1633333,44.6,1382,1729,44.55333333,860.3333333,1040.333333,45.35666667,100.6666667,132.6666667,43.19333333,11.72666667,87.19666667,618,703.3333333,46.83,479.6666667,515.3333333,48.21666667,71.33333333,93.66666667,43.26666667,15.00333333,81.73666667,764,1025.666667,42.86,380.6666667,525,42.13666667,29.33333333,39,42.89333333,7.676666667,92.58,1512.333333,1960.333333,43.45,850,1071.666667,44.08,17.33333333,27,39.09333333,2.056666667,97.47333333,6.713333333,92.58,0.993
Buffalo Sabres,1819,0.402439024,0.304878049,0.37804878,82,3947.9833,25,45,12,24,62,0.378,3381,3720,47.61,2602,2868,47.57,1939,2098,48.03,119,176,40.34,131.14,153.25,46.11,1375,1583,46.48,868,994,46.62,96,150,39.02,11.06,84.91,581,670,46.44,429,506,45.88,65,107,37.79,15.15,78.85,794,913,46.51,439,488,47.36,31,43,41.89,7.06,91.19,1657,1795,48,963,1004,48.96,23,26,46.94,2.39,97.41,6.14,91.61,0.977,82,3990.794433,31,39.33333333,11.66666667,29.33333333,73.66666667,0.449333333,3397.333333,3763.333333,47.44666667,2594.333333,2877,47.41666667,1915.666667,2091.333333,47.81666667,122,160,43.33,133.3833333,150.89,46.91333333,1439,1585.333333,47.57666667,890.3333333,976.6666667,47.68666667,101.3333333,134,43.14333333,11.38666667,86.27333333,620.6666667,663.3333333,48.29666667,469,491,48.73333333,69.33333333,96,42.02333333,14.92,80.44333333,818.3333333,922,47.02333333,421.3333333,485.6666667,46.47666667,32,38,45.74666667,7.61,92.17333333,1649.666667,1853.666667,47.1,937.3333333,1047.666667,47.25,19.66666667,25.66666667,43.14666667,2.093333333,97.54,6.373333333,92.34333333,0.987
Buffalo Sabres,1920,0.434782609,0.402439024,0.369918699,82,4030.7167,33,39,10,28,76,0.463,3754,3759,49.97,2913,2934,49.82,2133,2184,49.41,154,185,45.43,150.94,159.71,48.59,1664,1718,49.2,1027,1103,48.22,131,162,44.71,12.76,85.31,686,728,48.51,507,550,47.97,89,97,47.85,17.55,82.36,978,990,49.7,520,553,48.46,42,65,39.25,8.08,88.25,1749,1672,51.13,1000,964,50.92,22,23,48.89,2.2,97.61,7.22,91.53,0.987,82,4003.166667,30.33333333,40.33333333,11.33333333,27.66666667,72,0.439,3540.333333,3791.333333,48.27,2730,2926.333333,48.24,2012.333333,2156.333333,48.25666667,133,172,43.53666667,141.1833333,156.2166667,47.43666667,1513.333333,1649,47.79333333,950,1040.333333,47.7,111.6666667,147,43.1,11.71,85.87333333,650,696.3333333,48.22,493.6666667,522.3333333,48.48666667,75.33333333,98.66666667,43.18,15.30333333,81.07,863.3333333,952.6666667,47.45,456.3333333,518,46.74666667,36.33333333,48.33333333,43.48666667,7.973333333,90.74333333,1693,1801.666667,48.48666667,963.6666667,1030,48.38333333,20.33333333,24.66666667,44.95,2.103333333,97.59666667,6.59,92.01666667,0.985666667
Buffalo Sabres,2021,0.267857143,0.434782609,0.380699894,69,3393.1333,30,31,8,28,68,0.493,2852,2953,49.13,2199,2321,48.65,1585,1708,48.13,130,134,49.24,115.88,127.72,47.57,1321,1390,48.73,798,885,47.42,111,122,47.64,13.91,86.21,532,572,48.19,402,438,47.86,70,85,45.16,17.41,80.59,789,818,49.1,396,447,46.98,41,37,52.56,10.35,91.72,1336,1377,49.24,712,749,48.73,19,12,61.29,2.67,98.4,8.2,92.15,1.004,77.66666667,3790.6111,29.33333333,38.33333333,10,26.66666667,68.66666667,0.444666667,3329,3477.333333,48.90333333,2571.333333,2707.666667,48.68,1885.666667,1996.666667,48.52333333,134.3333333,165,45.00333333,132.6533333,146.8933333,47.42333333,1453.333333,1563.666667,48.13666667,897.6666667,994,47.42,112.6666667,144.6666667,43.79,12.57666667,85.47666667,599.6666667,656.6666667,47.71333333,446,498,47.23666667,74.66666667,96.33333333,43.6,16.70333333,80.6,853.6666667,907,48.43666667,451.6666667,496,47.6,38,48.33333333,44.56666667,8.496666667,90.38666667,1580.666667,1614.666667,49.45666667,891.6666667,905.6666667,49.53666667,21.33333333,20.33333333,52.37333333,2.42,97.80666667,7.186666667,91.76333333,0.989333333
