csdid,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96
3585,811,918,314,1,822.81,44.8,49.6,2.4,715,305,285,0,0,0,0,0,0,15,700,470,235,2.8,1.8,230,215,15,0.32,66000,52000,810,800,0,10,0,810,805,5,0,0,715,30,810,700,110,715,60,650,715,0,715,715,0,420,0,0,0,0,0,0,295,620,145,205,270,73.4,69.4,5.5,715,690,0,15,49800,41600,42800,36600,96000,80000,25,285,140,80,50,10,10,210,224000,294000
3588,5955,5992,2788,404.2,14.73,43,42.8,2.3,5810,2575,1775,95,60,35,460,95,0,55,4850,2745,2110,2.9,1.9,1590,1325,265,0.31,47400,40700,5815,5695,0,95,20,5815,5760,35,0,20,5805,655,5815,5155,515,5810,725,5080,5810,505,5305,5810,0,3500,0,0,0,10,35,0,2235,4705,985,1590,2125,64.2,60,6.3,5755,4935,540,275,50080,42880,46960,40240,88700,75900,440,2560,1880,330,260,30,75,1705,240000,253200
3595,942,1000,391,0.4,2423.98,40,40,2.7,940,345,335,0,0,0,0,0,0,10,730,540,190,3,2.1,290,270,20,0.31,48000,42000,940,930,0,15,0,940,940,5,0,0,940,140,940,865,65,940,30,910,940,35,905,940,0,660,0,0,0,0,0,0,280,720,255,205,265,74.3,71.5,4.7,915,850,25,45,46100,40100,41200,35600,93600,81200,65,325,170,95,35,15,20,185,200000,224000
3601,4570,4401,2091,512,8.93,42.1,41.2,2.3,4455,1920,1480,55,15,0,335,0,0,30,3640,2105,1540,2.9,2,1235,1035,200,0.33,39300,34600,4460,4370,0,75,15,4460,4420,25,0,15,4450,760,4460,3840,515,4455,930,3525,4455,300,4155,4455,0,2595,20,0,0,30,0,15,1770,3495,830,1030,1640,59.1,53.6,9,4400,3730,330,340,46400,40320,44800,38480,81500,70900,265,1700,1280,180,130,10,100,1330,180000,204800
3602,1219,1471,663,0.2,5145.75,47.4,52,2.2,1210,540,525,0,0,0,0,0,0,15,1065,735,335,2.6,1.8,390,360,25,0.32,44000,38000,1215,1205,0,15,0,1215,1210,5,0,0,1210,30,1215,1185,35,1210,165,1045,1210,0,1210,1210,0,545,0,0,0,0,0,0,660,1050,230,350,475,66.2,61.4,7.9,1190,1155,0,25,46600,40000,46300,39500,88800,76400,25,430,175,100,100,25,35,380,250000,260000
3603,343,355,175,344.9,0.99,47,52,2.2,335,155,125,5,0,0,0,0,0,25,295,160,135,2.6,1.7,105,75,25,0.31,35000,31600,335,330,0,10,0,335,335,0,0,0,340,15,335,330,0,340,70,275,340,10,330,340,0,175,0,0,0,0,0,0,170,325,115,105,100,40,35.4,7.7,340,330,0,10,32800,30000,25800,23400,57600,52400,20,100,40,40,0,0,0,155,95000,116000
3605,342,359,204,323.9,1.06,45.8,47.6,2,340,175,130,30,0,0,0,0,0,10,295,155,135,2.7,1.7,95,80,15,0.34,46000,40000,340,340,0,5,0,340,340,5,0,0,345,15,340,335,5,345,60,290,345,0,345,345,0,140,0,0,0,0,0,0,210,295,85,100,105,52.5,45.8,9.7,345,270,40,35,46400,39600,44800,38000,73000,61600,0,130,65,15,30,10,10,120,152000,164000
3617,403,430,186,295.5,1.36,43.6,44.8,2.3,400,170,150,5,15,0,0,0,0,0,340,225,120,2.9,2,115,110,5,0.26,46000,40000,400,400,0,5,0,400,400,0,0,0,370,20,400,395,10,370,15,355,370,0,370,370,0,285,0,0,0,0,0,0,90,330,60,105,170,56.1,50,8.1,360,335,0,25,47200,40400,46800,40400,84000,72000,10,155,100,30,25,10,0,145,250000,248000
3621,6033,5869,2707,453.5,13.3,43.8,43.6,2.3,5800,2495,1925,85,100,65,315,0,5,5,4910,3075,1840,2.9,1.9,1685,1490,195,0.3,45700,39400,5920,5770,5,130,15,5920,5860,30,10,15,5790,925,5920,5125,665,5800,240,5560,5800,810,4990,5800,15,4605,30,0,0,25,0,25,1100,4700,905,1525,2270,62.6,59.7,4.8,5735,5065,365,300,52600,44320,50480,42680,96500,81400,740,2515,1755,230,305,120,105,1985,250000,278000
3622,461,467,202,0.6,788.95,40.9,43.2,2.6,460,180,175,0,0,0,0,0,0,5,370,285,85,2.9,2,145,140,5,0.31,33000,30000,460,420,0,35,0,460,445,15,0,0,495,0,460,435,15,495,40,455,495,0,495,495,0,400,0,0,0,0,0,0,95,390,45,140,200,79.5,75.6,4.8,490,455,0,25,46800,38600,49600,41600,93000,79000,0,160,30,30,35,30,40,100,300000,292000
3627,1461,1379,528,2.2,671.82,36.7,38.4,3,1465,485,480,0,0,0,0,0,0,5,1105,825,285,3.2,2.2,430,410,20,0.31,36000,31000,1460,1350,0,110,0,1460,1430,30,0,0,1505,105,1460,1360,90,1505,130,1380,1505,50,1460,1505,0,925,0,0,0,0,0,25,525,1140,145,300,695,75,71.5,5.3,1480,1350,10,125,77800,61000,79200,61700,174000,136500,55,650,75,260,190,100,15,420,695000,704000
3628,716,662,264,364.6,1.96,33.8,34,2.8,715,255,230,10,0,5,0,0,5,10,520,340,175,3.2,1.9,195,165,25,0.26,48000,40000,715,670,0,45,0,715,700,15,0,0,675,60,715,675,30,675,45,630,675,25,645,675,0,395,0,0,0,0,0,0,260,485,50,155,280,70.1,62.9,10.3,665,575,0,90,55000,46000,52400,44200,100000,83000,45,270,80,60,100,25,10,220,290000,298000
3633,2473,2300,797,2.6,944.28,34.8,33.6,3.2,2385,745,725,10,5,0,0,0,0,5,1760,1265,495,3.4,2.4,645,610,35,0.31,46000,39000,2410,2350,0,35,20,2410,2380,5,0,20,2370,580,2410,1885,480,2385,30,2355,2385,40,2345,2385,0,1860,0,0,0,0,0,0,515,1710,500,575,635,77.8,75.7,2.6,2340,2080,115,140,46400,39640,47240,40720,103800,88600,125,1000,315,275,240,110,65,555,400000,404000
3635,889,874,355,702.3,1.27,36.4,34,2.6,875,340,290,15,30,5,0,0,0,0,705,420,285,3.1,2,235,210,25,0.27,45000,38500,875,860,0,10,10,875,870,0,0,5,935,145,875,720,130,940,30,915,940,45,895,940,0,725,0,0,0,0,0,0,205,700,135,305,260,74.3,74.3,0,930,745,45,135,48800,41900,47600,40700,94400,81200,75,475,165,135,125,25,25,250,278000,268000
3636,364,345,176,0.6,583.95,39.2,39.2,2.7,365,135,130,0,0,0,0,0,0,5,280,195,90,3.2,2.3,100,95,5,0.29,60000,50000,365,345,0,15,0,365,360,5,0,0,355,80,365,300,50,355,70,285,355,10,345,355,0,250,0,0,0,0,35,0,65,275,65,80,130,69.1,65.5,5.3,350,335,0,0,42800,38000,44000,37600,86000,76000,15,115,40,40,25,0,15,95,300000,355000
3638,802,675,824,1,786.69,50.1,57.6,2.2,805,370,355,0,0,0,0,0,0,10,720,550,165,2.5,1.9,275,270,5,0.33,52000,44000,800,740,0,60,0,800,770,30,0,0,670,50,800,745,45,670,45,625,670,0,670,670,0,545,0,0,0,0,0,0,115,595,100,195,300,75.6,70.6,7.8,665,595,10,60,51800,43000,52200,43400,105000,87000,0,300,130,70,35,35,30,205,380000,388000
3642,725,598,376,0.9,770.76,53.4,56.8,2.5,560,225,180,5,0,0,20,0,0,15,620,350,275,3,2,165,165,5,0.29,48000,42000,595,575,0,20,0,595,585,5,0,0,560,15,595,550,30,560,0,550,560,0,560,560,0,470,0,0,0,0,0,0,90,450,105,165,180,66.7,64.4,3.3,550,525,0,25,54200,46400,51000,43600,109000,93000,0,180,65,45,45,25,10,115,276000,288000
3650,563,565,385,0.7,844.71,50,57.6,2.1,565,270,255,5,0,0,0,0,0,15,485,330,155,2.6,1.8,175,165,10,0.31,31000,29000,560,550,0,15,0,560,565,0,0,0,500,35,560,525,25,495,40,455,495,10,490,495,0,350,0,0,0,0,0,0,140,440,95,170,175,61.4,54.5,9.3,495,445,0,50,43200,36800,43800,37400,84000,71500,10,145,60,15,35,20,20,165,130000,204000
3652,432,415,154,445.3,0.97,41.4,40,2.7,405,150,135,10,0,0,0,0,0,10,340,175,160,3,2,110,85,25,0.3,44000,39000,435,370,0,60,0,435,395,35,0,0,500,25,435,415,5,495,425,80,495,0,495,495,0,350,0,0,0,0,0,0,145,360,105,160,95,56.9,45.8,19.5,500,445,40,15,49600,43000,46800,40400,95000,82000,0,140,25,45,55,10,10,120,145000,150000
3654,579,569,232,243.3,2.38,38.7,36,2.7,550,205,185,15,0,0,5,0,0,0,435,210,230,3,2,155,95,55,0.27,38000,36000,555,510,0,45,0,555,520,30,0,0,465,115,555,490,50,465,350,120,465,0,450,465,0,220,0,0,0,0,70,0,175,330,60,100,170,62.1,56.1,9.8,465,430,15,20,43200,40400,40800,38000,72000,67000,0,145,90,0,25,10,15,125,130000,160000
3655,3438,3562,1111,3.4,1010.1,41.6,41.6,2.6,2720,1055,845,0,0,0,0,0,0,215,2960,1525,1440,2.9,2,835,735,100,0.32,44400,38000,2725,2440,0,280,5,2725,2640,75,0,5,2685,190,2725,2505,175,2685,685,2000,2685,35,2650,2685,0,1700,0,0,0,0,0,15,960,2240,430,730,1080,69.4,64.7,6.8,2670,2525,100,40,54500,45480,54200,45560,112400,94000,80,1270,435,625,120,35,55,875,300000,329000
3656,37756,35926,15490,562.1,67.17,37.7,35.2,2.5,36105,14305,9245,480,495,305,3145,620,10,0,29570,13910,15660,3,1.9,9695,6755,2945,0.32,45080,39160,36270,33450,25,2625,175,36270,35440,580,95,165,35930,7035,36270,30315,4610,36105,16120,19985,36105,4220,31885,36105,45,21240,490,15,500,230,365,180,13035,27980,5790,9645,12540,61.5,54.4,11.5,35650,29390,4345,1915,49280,42560,46160,39640,91600,79100,3475,14085,9795,2780,650,250,610,8475,250000,270800
3662,671,654,305,426,1.58,43.7,43.2,2.4,625,265,235,20,0,0,5,0,0,0,540,280,255,2.9,1.9,185,135,50,0.32,57000,51000,635,625,0,15,0,635,625,5,0,0,590,55,635,595,30,590,165,425,590,25,565,590,0,360,0,0,0,0,0,0,230,470,100,180,190,58.5,52.1,10.9,580,500,20,70,45400,40400,42400,37600,78500,70000,40,225,110,55,35,15,15,215,139000,160000
3663,1300,915,1859,2.7,488.65,54.4,60.8,2,1235,605,565,0,30,0,0,0,0,5,1175,835,345,2.5,1.9,415,405,10,0.33,55000,47000,1300,1245,0,55,0,1300,1275,20,0,0,1230,35,1300,1220,55,1235,155,1075,1230,10,1220,1235,0,790,0,0,0,0,0,0,435,1105,110,385,610,48,44.3,7.5,1220,1015,45,155,60200,50900,61500,50900,109200,92400,0,355,135,55,90,35,40,580,424000,524000
3664,302,289,147,65.8,4.59,40.4,40.8,2.5,300,115,95,10,5,0,0,0,0,10,235,140,95,3,1.8,85,70,15,0.28,40000,34000,300,285,0,15,0,300,295,0,0,0,270,0,300,295,0,270,80,195,270,0,270,270,0,180,0,0,0,0,0,0,85,205,25,85,95,68.3,63.4,7.1,260,225,0,35,54800,46800,49600,41600,102000,88000,0,115,25,40,30,15,0,75,300000,320000
3669,3277,3375,1317,4.2,787.35,42.9,46,2.6,3255,1235,1210,0,0,0,0,0,0,20,2720,1845,880,2.8,1.9,1025,915,105,0.29,68500,54800,3250,2950,0,295,5,3250,3155,95,0,5,3250,205,3250,3110,100,3255,735,2510,3255,10,3240,3255,0,2160,0,0,0,0,15,30,1040,2685,415,825,1450,65,60.9,6.3,3230,2920,195,120,58200,48440,57100,46880,122200,101800,95,1410,410,720,170,35,75,1145,380000,399000
3691,466,514,256,225.6,2.07,46.6,50,2,465,230,185,20,5,0,0,0,5,10,405,230,175,2.6,1.9,125,115,15,0.34,31200,27600,465,440,0,20,5,465,455,10,0,0,435,30,465,410,45,435,15,420,435,10,425,435,0,235,0,0,0,0,0,0,185,365,110,145,115,52.1,49.3,5.3,425,400,0,25,42000,36000,39200,34000,65500,56400,15,160,50,15,20,55,20,170,150000,154000
3695,509,499,296,272.9,1.86,44.1,48,2,510,250,220,5,0,0,20,0,5,0,430,195,230,2.7,1.8,130,100,30,0.33,33500,29600,510,500,0,10,5,510,500,5,0,5,495,80,510,440,55,510,120,390,510,40,470,510,0,295,0,0,0,0,0,0,215,430,130,130,170,65.1,60.5,7.1,505,450,0,40,38800,34600,36000,32200,64000,57200,35,230,90,45,25,20,50,190,118000,131000
3696,372,342,184,0.4,1003.09,45.3,48,2.4,365,155,145,0,0,0,0,0,0,5,315,220,100,2.7,2,115,105,10,0.28,52000,44000,370,365,0,10,0,370,370,0,0,0,315,65,370,310,55,315,25,285,315,0,315,315,0,195,0,0,0,0,0,0,125,275,85,75,115,69.1,67.3,0,310,295,0,0,43600,37200,35600,29600,82000,70000,0,110,30,15,25,25,25,65,250000,280000
3699,342,350,173,0.4,814.37,41.4,42.8,2.6,345,130,130,0,0,0,0,0,0,0,265,190,80,3,2.2,100,95,10,0.29,38000,34000,340,330,0,10,0,340,340,5,0,0,350,70,340,315,25,350,30,315,350,35,320,350,0,235,0,0,0,0,0,0,110,260,75,100,80,69.2,67.3,0,350,350,0,0,37600,32000,36000,30200,69000,59000,25,105,40,20,20,0,20,85,200000,208000
3706,335,319,223,0.3,1043.34,46.4,51.2,2.2,335,155,145,0,0,0,0,0,0,5,290,180,110,2.9,2.3,95,90,5,0.34,30000,26000,335,330,0,5,0,335,330,5,0,0,325,10,335,320,15,325,25,300,325,0,325,325,0,150,0,0,0,0,0,0,175,265,80,110,70,77.4,77.4,0,330,330,0,0,35600,32000,34800,31400,68000,61000,10,130,55,45,10,0,20,55,125000,180000
3707,857,681,764,0.7,1195.54,48.1,56,2,680,330,280,0,0,0,0,0,0,55,730,510,220,2.4,1.7,225,205,20,0.32,38500,34500,860,835,0,25,0,860,845,15,0,0,675,60,860,645,180,675,80,600,675,0,675,675,0,510,0,0,0,0,0,0,160,600,125,190,285,67.5,61.7,9.9,680,625,25,25,46600,40400,50600,41600,83600,72400,30,210,75,55,30,30,15,180,348000,468000
3708,379,399,197,516.6,0.73,48.7,54.8,2.1,355,170,145,5,15,0,0,0,5,5,310,170,145,2.6,1.8,105,80,25,0.3,33500,30800,355,345,0,15,0,355,345,5,0,0,335,30,355,305,50,335,95,245,335,15,320,335,0,245,0,0,0,0,0,0,85,295,70,95,130,52.5,47.5,9.7,330,290,10,30,40000,33600,36400,29400,64500,54000,15,105,60,30,0,0,10,115,120000,116000
3711,1581,1587,767,1.3,1213.96,43.2,46,2.6,1580,610,580,0,0,0,0,0,0,35,1285,900,390,2.9,2,485,440,45,0.3,44000,38000,1580,1520,0,55,5,1580,1565,10,0,0,1580,50,1580,1500,60,1580,340,1240,1580,0,1565,1580,0,865,0,0,0,0,0,0,705,1250,230,480,540,67.2,64.8,4.2,1560,1470,0,85,52900,44400,49900,42200,106000,88800,25,580,190,190,115,50,35,460,300000,288000
3714,314,332,168,129.8,2.42,56.4,63.2,1.9,285,155,130,20,0,5,0,0,0,0,275,155,120,2.5,1.8,90,75,15,0.28,35000,32000,285,285,0,5,0,285,285,0,0,0,315,30,285,260,25,315,50,265,315,15,300,315,0,235,0,0,0,0,0,0,75,285,75,75,140,49.1,42.1,14.3,315,265,20,30,34400,31400,34000,30400,56800,52000,25,90,35,15,20,10,0,125,150000,184000
3719,966,913,422,332.5,2.91,42.9,42,2.3,910,395,325,35,5,0,5,0,5,20,770,445,330,2.9,1.8,255,205,40,0.3,50800,43600,925,875,0,45,0,925,895,30,0,0,1005,175,925,765,135,1005,215,790,1005,135,870,1005,0,720,0,0,0,0,0,0,270,800,155,250,395,65,61.3,4.8,1000,755,155,90,50700,43900,46000,39600,90000,78000,110,450,325,70,20,10,20,375,174000,182000
3725,666,700,340,248.1,2.68,42.6,40.4,2.2,640,295,260,5,5,0,15,0,15,0,540,290,255,2.8,1.9,180,140,40,0.3,47600,40800,645,625,0,20,0,645,640,5,0,0,740,45,645,610,30,740,230,515,740,30,710,740,0,480,0,0,0,0,0,0,245,625,175,165,280,71.2,65.6,9,740,665,40,30,49400,41600,46000,38800,85600,72400,10,365,250,40,20,0,40,245,200000,218000
3751,325,304,213,202.3,1.61,47.5,54,2.1,325,155,145,0,0,10,0,0,0,0,285,195,90,2.6,1.9,100,95,5,0.27,76000,60000,325,295,0,35,0,325,315,5,0,0,290,0,325,315,10,295,30,260,295,0,290,295,0,235,0,0,0,0,0,0,60,285,60,95,125,57.9,52.6,9.1,290,280,0,15,58800,50800,52000,44800,104000,90000,0,130,60,25,45,0,0,145,226000,325000
3761,522,591,210,454,1.15,35,33.6,2.6,525,195,155,0,5,0,5,0,0,25,390,260,130,3,2,155,130,25,0.26,56000,46000,520,510,0,10,0,520,520,0,0,0,505,10,520,515,5,500,80,420,500,0,500,500,0,175,0,0,0,0,0,0,325,390,95,115,180,62.8,56.4,10.2,495,475,0,20,45800,38600,50800,42000,86000,72500,10,200,25,100,45,10,20,155,234000,232000
3764,1250,1494,503,0.7,1902.15,39.1,38,2.6,1070,410,385,0,0,0,0,0,0,20,980,650,325,2.9,2,320,295,30,0.37,52000,44000,1250,1230,0,15,0,1250,1240,5,0,0,1070,30,1250,1035,205,1070,75,990,1070,0,1065,1070,0,730,0,0,0,0,0,0,340,845,170,300,375,75.1,65.7,12.6,1060,1025,10,25,52100,43900,57500,46600,106400,89600,0,330,120,70,65,50,20,260,300000,348000
3765,471,491,231,206.9,2.28,41.7,40.4,2.4,465,200,175,0,0,20,5,0,0,0,380,220,160,2.8,2,135,105,30,0.32,52000,44000,470,465,0,5,0,470,470,5,0,0,465,25,470,430,35,470,80,390,470,30,440,470,0,320,0,0,0,0,0,0,145,365,70,105,190,68.5,58.9,14,465,400,0,55,56000,47000,61000,50400,102000,85000,0,185,100,45,10,25,10,160,180000,228000
3770,1711,1256,1631,1.1,1581.66,50,58,2.2,1690,780,735,0,0,0,0,0,0,35,1485,1050,435,2.6,1.9,560,520,40,0.34,40800,34800,1695,1670,0,20,0,1695,1685,5,0,0,1690,55,1695,1630,40,1690,175,1515,1690,35,1655,1690,0,900,0,0,0,0,0,40,715,1440,255,465,715,58,55.2,4.8,1680,1515,65,100,44520,37800,45280,38320,81600,69400,55,605,200,205,90,20,90,600,348000,374000
3771,725,621,734,0.5,1375.62,46.1,51.2,2.3,725,310,290,0,0,0,0,0,0,20,605,430,175,2.7,2,230,215,15,0.32,53000,42000,725,720,0,5,0,725,720,5,0,0,800,0,725,710,10,795,180,620,795,0,795,795,0,500,0,0,0,0,0,0,300,640,165,175,300,62.5,58.6,6.3,780,750,15,10,42200,36000,41400,35400,87000,75000,0,235,110,35,55,15,20,170,300000,352000
3775,2553,2476,1215,0.4,6231.27,43,46,2.6,2520,990,875,10,0,0,0,0,5,100,2110,1480,630,2.8,1.8,810,730,80,0.29,56800,46800,2550,2485,0,65,5,2550,2535,10,0,5,2520,150,2550,2450,90,2520,720,1800,2520,15,2505,2520,0,1475,0,0,0,0,15,0,1025,2055,400,615,1045,72.3,69.6,3.7,2505,2345,60,100,53500,44880,53000,44400,108800,91200,40,1105,340,540,135,50,40,720,300000,321000
3777,836,756,697,0.3,3148.06,47.3,54.8,2.4,830,350,330,0,0,0,0,0,0,20,695,520,180,2.7,2.1,265,255,10,0.32,35000,31200,835,825,0,10,0,835,830,5,0,0,830,60,835,810,25,830,140,685,830,0,820,830,0,435,0,0,0,0,0,0,375,695,215,230,240,56.8,53.2,6.3,825,805,0,25,41700,36500,42600,36400,81200,70800,0,245,90,50,50,15,40,225,320000,372000
3803,540,791,241,33.5,16.11,36.1,32.8,2.8,540,190,160,20,0,0,10,0,0,0,395,145,250,3,1.9,145,70,80,0.33,50000,46000,540,535,0,5,0,540,535,0,0,0,625,145,540,420,105,625,590,40,625,0,625,625,0,360,0,0,0,0,0,0,270,435,195,105,140,33.3,31,6.9,610,555,30,20,36400,33800,32600,29800,75500,70000,0,120,100,0,0,0,0,90,90000,130000
3813,699,709,411,109.2,6.4,42.9,45.2,2.3,680,295,270,0,5,0,10,0,0,10,580,355,230,2.8,1.9,200,175,25,0.34,67000,56000,695,675,0,15,0,695,690,5,0,0,680,70,695,640,35,680,190,490,680,10,670,680,0,305,0,0,0,0,10,0,365,565,115,165,285,63.7,59.3,5.6,675,630,20,30,64400,53200,61200,49800,120000,99000,20,320,70,200,30,0,15,255,186000,196000
3816,671,572,214,58.7,11.42,26.9,21.6,4.2,670,160,120,20,0,5,0,0,0,20,435,135,305,3.8,2.6,150,65,90,0.31,52000,44000,675,665,0,5,0,675,670,0,0,0,670,150,675,600,45,670,615,50,670,10,655,670,0,560,0,0,0,0,0,10,100,440,225,115,100,38.6,30.7,17.6,645,570,60,15,38400,35800,32000,29200,87000,81000,15,140,105,20,0,10,0,45,150000,195000
3820,1014,1110,449,14.9,68.04,36,34,2.7,1015,375,290,30,25,0,5,0,0,20,755,335,420,2.9,1.8,290,170,120,0.31,51000,44000,1015,1005,0,10,0,1015,1005,5,0,0,800,55,1015,880,90,800,735,60,800,0,800,800,0,545,0,0,0,0,0,0,245,620,175,220,220,64.5,52.4,18.8,790,705,70,15,53000,45400,49600,42000,113000,97000,0,290,220,25,0,10,30,190,180000,198000
3862,7524,7662,3149,0.6,12977.99,39.2,40.8,2.7,7215,2655,2425,15,5,5,5,0,0,210,5920,4245,1670,3,2,2165,2035,125,0.36,54400,46200,7520,7265,0,225,25,7520,7420,70,5,25,7200,765,7520,6650,810,7215,320,6895,7215,195,7020,7215,0,4250,0,0,0,60,0,10,2860,5710,1025,1750,2930,69.4,64.6,6.8,7140,6485,285,365,62750,50760,64900,52250,129600,104900,585,2765,960,1160,335,120,185,2025,500000,525000
3866,2036,1983,724,358.5,5.68,34.9,30.6,2.9,1940,675,560,30,20,40,0,0,0,20,1460,900,565,3.5,2.6,495,435,55,0.3,41600,36400,1995,1890,0,20,80,1995,1905,5,5,80,1845,1050,1995,1040,895,1900,25,1880,1900,50,1850,1900,0,1610,0,0,0,0,0,10,270,1340,660,345,335,65.3,63.1,3.4,1850,1605,145,100,44500,39400,43000,37800,83600,74000,385,760,550,85,55,25,40,470,262000,288000
3867,5581,5600,2276,345.5,16.15,39.8,40.4,2.5,5540,2185,1700,70,30,15,265,0,0,105,4520,2840,1680,2.8,1.9,1645,1385,260,0.28,48200,42000,5580,5195,0,135,250,5580,5285,35,0,250,5495,685,5580,4745,775,5545,190,5350,5545,300,5240,5545,90,2835,0,0,30,0,0,60,2500,4480,1055,1455,1975,65.2,57.3,12.3,5485,4905,240,340,48160,41520,48720,41600,95200,82200,525,2370,870,1095,220,35,155,1680,270000,288400
3870,824,827,436,340.9,2.42,52,57.2,2,775,380,310,10,20,0,5,0,5,30,720,450,265,2.6,1.8,235,215,20,0.28,46800,38800,780,745,0,25,0,780,755,15,0,0,745,55,780,725,45,760,50,705,760,20,740,760,0,495,0,0,0,0,0,0,250,680,165,190,335,47.8,44.1,9.2,740,640,35,60,43700,37200,44300,37300,74400,63400,75,275,175,35,10,35,20,290,160000,180000
3871,364,373,201,313.7,1.16,48.7,55.2,2.1,365,170,155,5,0,0,5,0,0,15,305,190,115,2.7,2.1,110,95,15,0.3,36000,33000,365,360,0,10,0,365,355,5,0,0,365,75,365,330,35,365,0,360,365,10,355,365,0,180,0,0,0,0,0,0,180,300,90,110,100,43.3,38.3,11.5,355,270,0,75,34400,31800,31400,28200,57200,52400,65,100,60,20,10,10,0,135,170000,176000
3872,4199,3713,1383,550.2,7.63,37.4,35.2,3.1,4085,1330,1190,30,5,45,25,0,0,30,3095,1995,1100,3.4,2.5,1100,980,125,0.27,42800,38800,4125,3995,0,125,5,4125,4095,25,0,0,4075,325,4125,4000,105,4090,160,3930,4090,170,3915,4085,15,2955,0,0,0,0,0,30,1090,3010,495,1045,1470,57.6,52.8,8.1,4010,3465,230,320,46240,41280,45800,40680,98200,87600,295,1380,575,320,380,35,65,1145,276000,296500
3874,10120,10237,3136,3.6,2815.66,34.7,32.8,3.2,9095,2890,2750,40,25,5,0,0,0,80,7335,4910,2425,3.5,2.6,2385,2255,135,0.34,55900,46700,9945,9600,0,175,170,9945,9745,25,5,165,9005,2060,9945,7155,2495,9095,245,8850,9095,270,8825,9095,0,7025,0,0,0,0,10,40,1990,6605,1655,1930,3020,70.9,67.6,4.6,8905,8330,285,295,55550,46240,54900,46040,122400,102600,1130,2995,1120,1210,425,110,125,1845,500000,564000
3875,98406,92729,42862,812.5,121.12,40.2,38,2.4,96270,40225,25180,2490,2465,3040,5445,825,10,765,81345,45265,36080,2.9,1.9,26380,22080,4300,0.31,45640,39760,97080,91175,45,5020,845,97080,95245,790,225,820,95530,17905,97080,82280,12630,96275,6395,89875,96275,15625,80640,96270,1035,47995,1240,125,1810,325,380,720,42645,79220,11655,25330,42235,65.4,59.2,9.4,95180,79510,10530,5140,52500,44760,51500,43680,99300,84700,14485,40715,21350,14445,2705,935,1275,27425,314000,338000
3879,1930,1810,729,639.7,3.02,36.4,32,2.7,1870,690,560,40,20,5,5,0,0,60,1430,905,525,3.2,2.2,495,440,55,0.31,48000,41200,1875,1795,0,25,55,1875,1815,5,0,55,1830,660,1875,1235,590,1870,65,1810,1870,180,1695,1870,0,1390,0,0,0,0,0,0,470,1370,395,490,485,63.1,61.3,3.5,1830,1485,205,140,46120,40320,44280,38680,89400,78200,335,745,400,225,85,25,15,545,274000,262000
3880,8771,8331,3343,645.9,13.58,38.8,37.2,2.7,8640,3245,2520,120,120,40,160,0,5,275,6840,4525,2310,3,2,2545,2225,320,0.28,48700,42000,8640,8415,0,195,35,8640,8560,40,5,35,8595,1135,8640,7575,970,8640,255,8385,8640,450,8190,8640,40,5320,15,0,0,0,0,20,3240,6705,1450,1965,3295,65.2,60.1,7.9,8530,7425,555,555,51900,44560,51850,44320,102600,88200,910,3530,1235,1700,355,105,135,2690,300000,334800
3881,7447,7098,2119,1.8,4160.47,31.8,27.4,3.4,6685,1970,1825,10,5,0,5,0,5,130,5105,3395,1710,3.8,3,1630,1540,95,0.33,50200,34000,7450,7160,0,40,245,7450,7190,10,0,245,6435,3550,7450,3440,3875,6685,65,6620,6685,150,6535,6680,15,5570,0,0,0,0,0,20,1080,4685,2235,1215,1240,67.8,64,5.4,6545,5780,290,470,44040,37560,43400,37040,99200,84700,1645,2150,945,660,295,110,140,1215,376000,403000
3882,8862,8428,3481,458.6,19.32,38,36.4,2.6,8685,3350,2405,205,75,120,425,0,5,125,6895,4095,2800,3.1,2.1,2350,2005,345,0.28,53400,45500,8770,8580,0,100,90,8770,8655,25,0,90,8585,2360,8770,6625,1875,8685,375,8315,8685,985,7700,8685,0,5850,50,0,45,0,0,10,2720,6715,2185,2325,2205,65.1,60.8,6.5,8590,7515,605,470,48680,42240,47800,41320,94200,81700,1535,3770,2605,610,295,145,110,2440,260000,280800
3883,978,947,264,651.4,1.5,30,25,3.8,980,255,230,5,20,0,0,0,0,0,635,435,205,4.1,3,225,215,10,0.29,52000,44000,975,945,0,15,20,975,950,5,0,20,955,460,975,580,370,980,10,970,980,20,960,980,0,885,0,0,0,0,0,0,95,620,305,100,225,58.1,54.8,6.9,965,785,70,110,47800,41800,47800,41600,111000,97000,205,320,110,95,90,0,20,215,348000,356000
