csdid,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col88,col89,col90,col91,col92,col93,col94,col95,col96
4006,1042,1078,471,464.4,2.24,43.7,46,2.3,1040,455,340,15,15,0,30,0,0,50,860,505,355,2.8,1.8,305,250,55,0.3,44000,38400,1040,1015,0,20,5,1040,1030,5,0,5,1040,70,1040,985,45,1045,130,905,1045,35,1010,0,1045,0,550,0,0,0,0,0,15,480,870,240,260,370,60.9,50.6,17,1040,950,25,60,43200,37500,43800,37800,78000,67600,380,120,130,85,20,25,360,220000,218000
4010,13396,13057,5552,650.8,20.59,40.5,39.6,2.5,13070,5190,3290,465,255,115,700,0,10,370,10760,6460,4305,3,1.9,3730,3160,570,0.29,50200,43360,13080,12365,5,685,30,13080,12895,140,15,30,13040,1520,13080,11735,1125,13070,755,12320,13070,1420,11650,740,13070,10,7600,85,10,35,20,0,80,5225,10440,1810,3145,5480,64.9,56.9,12.3,12935,11395,720,815,52700,44880,52800,44720,101800,86700,5115,2295,1645,745,170,265,3730,340000,348000
4011,775,715,321,357.2,2.17,38.6,39.6,2.5,775,305,210,5,0,0,0,0,0,95,610,390,215,3,1.9,215,190,25,0.28,67000,57000,775,760,0,10,0,775,770,5,0,0,840,40,775,750,20,845,55,795,845,55,795,10,850,0,395,0,0,0,0,0,0,450,690,145,275,270,73.2,66.7,8.9,830,725,0,95,52400,44600,51400,43100,104000,88800,425,75,135,155,40,15,260,250000,296000
4014,7331,7229,3340,425.8,17.22,42.2,41.2,2.3,7155,3085,2035,160,85,120,500,0,0,185,5990,3205,2785,2.9,1.9,1985,1570,415,0.3,45960,40280,7295,7110,0,175,15,7295,7225,55,5,15,7140,985,7295,6365,750,7155,725,6425,7155,810,6345,415,7155,10,3755,30,0,0,20,85,50,3180,5820,1140,1900,2780,63.1,57.1,9.5,7050,6005,635,410,49440,42720,50320,43080,89900,78200,3080,1900,405,430,150,190,2250,258000,269600
4016,2470,2567,1180,217.1,11.38,47.3,50,2.2,2335,1080,755,55,70,15,95,0,0,100,2060,1180,875,2.8,1.9,655,560,100,0.33,39600,35400,2410,2360,5,45,5,2410,2385,20,0,5,2335,185,2410,2245,145,2330,160,2175,2330,135,2200,75,2335,15,1185,0,0,0,0,0,80,1055,1945,505,585,855,48.8,41.1,15.8,2320,2035,90,200,43200,38000,42480,36840,73000,64200,735,480,100,90,10,55,810,250000,277000
4022,470,512,246,229.9,2.04,41.9,41.2,2.1,465,220,95,0,15,0,25,0,0,85,385,175,210,2.9,1.9,115,85,35,0.27,33000,30400,470,455,0,10,0,470,465,0,0,0,430,25,470,450,15,430,40,390,430,10,420,0,430,0,155,0,0,0,0,0,0,265,360,130,120,110,50,36.1,27.8,430,335,65,30,34200,31200,33400,30200,53600,48800,120,55,25,10,25,0,140,125000,144000
4028,848,830,415,311.9,2.72,49,53.2,2.1,790,380,300,10,0,15,25,0,0,25,710,400,305,2.7,2,220,195,25,0.33,42000,37200,845,830,0,20,0,845,835,10,0,0,790,50,845,780,60,790,20,770,790,40,755,15,790,0,435,0,0,0,0,0,0,340,650,130,160,365,52.3,46.2,11.8,775,675,45,60,42200,37400,40200,35800,71200,63200,260,130,25,65,25,20,255,200000,210000
4031,412,422,176,462.9,0.89,39.8,41.2,2.5,415,165,100,35,0,15,0,0,0,10,325,205,125,2.9,1.9,125,100,25,0.24,48000,42000,415,405,0,5,0,415,410,5,0,0,455,10,415,405,10,455,50,405,455,0,455,10,455,0,255,0,0,0,0,0,0,195,370,90,130,150,59.5,54.1,9.1,455,355,0,90,44800,39200,44600,38200,87000,76000,180,25,85,35,0,45,145,200000,228000
4034,456,495,185,771.6,0.59,36.9,36.4,2.6,460,180,160,5,0,5,0,0,0,5,340,220,115,3.2,2,130,110,15,0.32,40000,35000,455,430,0,20,0,455,445,10,0,0,380,30,455,440,15,380,20,360,380,0,355,0,380,0,215,0,0,0,0,0,0,160,315,40,115,165,79.4,68.3,14,370,350,10,15,48800,42000,50400,42400,88000,76000,195,40,45,75,25,0,155,278000,268000
4035,5868,5905,2434,1.8,3219.74,42,43.6,2.5,5480,2180,1970,5,0,0,0,0,0,200,4795,3250,1545,2.9,2,1655,1520,130,0.32,48400,41400,5870,5685,0,160,15,5870,5790,65,5,15,5480,410,5870,5185,630,5480,320,5160,5480,100,5385,75,5480,0,3070,0,0,0,0,0,60,2345,4415,855,1435,2125,65.6,58.3,11.1,5415,5020,155,240,53700,45040,55450,46000,103400,86800,1960,295,405,560,390,305,1660,348000,400800
4037,484,483,250,191.6,2.53,44.5,47.2,2.2,480,225,165,0,0,0,15,0,5,40,400,210,190,2.9,2,125,105,20,0.32,50000,42000,485,470,0,10,5,485,475,0,0,5,415,30,485,445,25,420,15,405,420,15,405,10,420,0,235,0,0,0,0,0,0,180,375,105,135,145,60,54.7,11.1,425,370,0,50,46600,40000,43000,37000,75500,65000,190,90,30,35,15,20,175,125000,135000
4039,986,1083,490,285.9,3.45,49.8,54.8,2,880,430,380,0,15,0,0,0,0,35,845,450,395,2.7,1.8,250,205,45,0.34,57200,47600,930,920,0,10,5,930,925,5,0,5,875,110,930,795,105,880,40,840,880,65,810,50,880,0,605,0,0,0,0,0,10,265,735,130,225,375,69.4,63.3,9.8,875,790,40,50,54100,45700,51900,43600,89600,76000,410,300,30,40,30,15,335,200000,208000
4040,3014,3188,1337,1.1,2850.37,42.8,45.2,2.4,2750,1135,1045,5,0,0,0,0,5,85,2405,1660,745,2.8,2,845,770,70,0.33,52000,44000,3015,2925,0,60,30,3015,2955,25,0,30,2750,270,3015,2450,515,2750,150,2600,2750,30,2720,20,2750,0,1635,0,0,0,0,0,0,1110,2230,455,750,1020,68.2,64.3,5.6,2725,2555,65,105,49720,42600,48520,41080,96200,82400,1030,350,340,170,50,120,680,276000,348000
4041,5689,5708,2735,404,14.08,44.4,45.2,2.2,5430,2460,1845,95,85,15,350,0,0,75,4760,2525,2235,2.8,1.8,1490,1200,285,0.31,44700,38900,5485,5355,5,110,15,5485,5425,40,0,15,5415,1010,5485,4700,660,5430,420,5010,5430,475,4960,230,5430,10,3330,0,0,50,0,0,35,1980,4505,1030,1355,2115,59.8,53.8,9.8,5375,4655,280,435,48920,42160,48720,41040,87200,75100,2190,1500,285,170,75,160,1735,250000,257600
4046,852,925,335,564.3,1.51,34.3,35.2,2.8,850,305,285,5,10,0,0,0,0,5,625,415,210,3.2,2.2,235,205,25,0.28,61000,51000,855,825,0,25,5,855,845,5,0,5,915,55,855,830,15,925,165,765,925,65,860,25,925,0,425,0,0,0,0,0,0,500,675,135,215,325,72.6,66.7,9.2,915,785,60,70,57100,48100,59200,49600,118000,100000,385,105,175,75,0,25,255,300000,314000
4047,3948,4084,1976,310.4,12.72,42.3,40.8,2.3,3790,1675,1310,15,65,50,160,0,0,75,3255,1845,1410,2.9,1.9,1040,885,155,0.3,47700,41900,3795,3685,5,100,5,3795,3765,25,0,5,3745,510,3795,3380,330,3750,210,3545,3750,370,3385,175,3750,0,2020,35,0,45,35,0,45,1570,3140,575,895,1680,66.7,60.2,9.8,3725,3320,225,175,52300,44760,51800,43920,93800,80300,1680,1225,170,140,100,50,1290,268000,274800
4048,543,564,263,339.3,1.6,38.4,38.4,2.4,540,230,230,0,0,0,0,0,0,0,440,260,185,2.9,1.8,160,125,30,0.3,42000,38000,545,530,0,15,0,545,535,10,0,0,565,30,545,525,15,565,70,495,565,0,550,0,565,0,290,0,0,0,0,0,0,275,475,120,205,150,73.7,66.3,11.4,560,510,25,20,51000,43200,50000,42200,93000,78500,275,70,50,110,20,25,195,174000,192000
4051,1416,1352,527,454.7,3.11,35.5,30.4,3,1330,445,395,0,15,15,20,0,0,0,980,575,405,3.9,3,295,270,25,0.29,48000,42000,1360,1270,0,20,75,1360,1275,10,0,75,1210,955,1360,465,850,1335,15,1320,1335,25,1310,115,1335,0,1145,0,0,0,0,0,0,175,870,505,150,220,56.3,49.4,12.2,1315,1175,125,20,40600,36300,39100,34800,75600,67600,395,230,55,50,15,45,300,200000,210000
4052,3754,3884,1829,1.6,2385.58,44.4,47.6,2.4,3745,1540,1410,0,0,0,0,0,0,125,3100,2125,975,2.8,2,1160,1050,110,0.33,49200,41800,3755,3665,0,90,0,3755,3710,40,0,0,3745,535,3755,3295,360,3750,150,3600,3750,55,3695,110,3750,0,2170,0,0,0,0,0,20,1540,3025,550,845,1635,66.3,60.8,7.7,3720,3415,55,250,51160,42680,55300,45280,98500,82100,1245,260,290,345,175,165,1060,348000,385000
4053,366,425,238,310.1,1.18,53.2,59.2,1.9,360,195,160,5,10,10,0,0,0,5,335,175,155,2.5,1.7,100,85,10,0.32,36500,33500,370,350,0,15,0,370,360,0,0,0,410,125,370,315,30,410,0,410,410,80,330,60,410,0,250,0,0,0,0,0,0,165,365,60,140,165,49.3,45.2,8.3,415,330,0,70,44200,38800,42000,35800,72000,63200,125,30,45,20,25,10,150,160000,204000
4055,1744,1774,743,190.9,9.14,47.8,49.6,2.3,1550,685,500,15,5,5,65,0,75,15,1450,775,670,2.8,1.9,435,365,75,0.29,48400,41600,1595,1535,0,55,0,1595,1575,20,0,0,1625,200,1595,1425,135,1625,190,1440,1625,110,1515,50,1625,0,990,0,0,0,0,0,0,625,1320,290,390,635,58.7,51.5,12.3,1605,1460,50,95,52600,44600,54400,45900,94000,79800,570,220,110,100,65,70,520,250000,258000
4069,20888,17457,7168,845.6,24.7,34.6,35.2,3,20850,6950,5560,460,445,15,460,0,0,5,15565,10675,4890,3.2,1.9,5995,5280,715,0.28,67900,55700,20890,17725,35,2980,150,20890,19910,735,100,145,20725,3465,20890,18070,2240,20850,1100,19750,20850,3505,17345,960,20850,55,10035,340,15,95,1080,75,90,9070,15525,1690,4615,9225,72.7,66.4,8.7,20575,18090,800,1690,68100,55500,68400,55700,144200,117600,8145,1760,3235,2085,600,465,6035,448000,458800
4070,34094,29993,13507,806.9,42.25,37.6,36.8,2.6,33660,12960,8190,1140,1115,160,1580,420,5,350,26655,15975,10680,3,1.8,9620,7850,1775,0.29,56500,47440,33855,31815,15,1955,75,33855,33200,525,55,65,33585,4255,33855,30105,3045,33660,2345,31310,33660,4280,29385,1995,33660,130,16655,115,0,280,125,0,340,16020,26225,4080,9030,13125,70,61.8,11.7,33280,28385,2600,2300,60650,50280,61800,50640,117000,97100,13905,5400,3815,2695,1150,845,9490,348000,362000
4074,967,985,442,254.6,3.8,39.6,40,2.4,965,405,310,20,15,0,25,0,0,40,765,425,340,2.9,1.9,265,210,50,0.3,44000,38000,965,950,0,15,0,965,960,5,0,0,965,50,965,910,50,965,50,915,965,60,910,25,970,0,385,0,0,0,0,0,20,555,765,165,270,330,64.1,56.9,11.2,960,850,35,80,54100,44600,51400,43400,95600,78800,380,125,75,90,65,20,330,236000,222000
4077,676,766,325,264.5,2.56,46.1,49.6,2.3,640,285,195,0,0,5,0,0,0,80,565,295,270,2.8,1.8,180,140,40,0.31,42000,36000,675,655,0,15,0,675,670,10,0,0,685,50,675,645,25,685,65,620,685,55,630,10,685,0,350,0,0,0,0,0,0,310,530,165,190,170,50,43.4,11.3,675,610,30,35,39400,35000,43600,38000,68000,60400,210,75,55,20,15,50,205,186000,208000
4087,711,699,308,312.3,2.28,41.1,42.8,2.5,715,290,280,0,0,0,0,0,0,0,570,415,160,2.8,1.7,225,205,20,0.29,84000,70000,710,675,0,35,0,710,700,5,0,0,710,35,710,675,30,715,45,665,715,20,695,40,715,0,250,0,0,0,0,0,0,450,570,110,145,315,72.8,66.7,8.4,695,655,25,15,74000,60000,71600,58600,140000,114000,320,40,120,80,75,10,250,500000,496000
4088,17993,17189,7475,507.6,35.45,41.5,40.8,2.4,17365,7135,4145,720,305,105,1285,180,5,390,14570,8640,5935,2.9,1.8,5095,4195,900,0.31,53300,45760,17530,16500,10,1005,20,17530,17205,295,15,15,17330,1325,17530,16295,940,17365,1400,15960,17365,895,16465,560,17365,20,8975,0,0,65,0,40,120,8115,13975,2400,4790,6790,63.7,56.5,11.3,17210,14615,1180,1420,56950,47720,56650,47000,106500,89300,6730,2195,1670,1640,735,495,5200,352000,368800
4089,37645,34108,14752,1003.3,37.52,36.8,36,2.6,37470,14275,9045,1815,835,60,2115,70,10,335,29500,18235,11270,3,1.8,10825,9020,1805,0.29,59800,50200,37480,35165,25,2230,60,37480,36720,615,90,55,37390,3980,37480,34250,2560,37470,3330,34140,37470,3660,33805,1720,37465,130,18355,155,70,225,200,50,285,18000,29325,4695,9545,15090,70.2,63,10.3,37045,31810,2675,2560,60950,50800,61200,50600,119000,99200,15430,4945,5010,3470,1365,645,10895,364000,384000
4091,27088,24169,10896,479.4,56.5,37.2,36,2.6,26570,10420,6660,1425,550,30,1750,0,0,5,21465,13295,8170,2.9,1.8,7665,6565,1100,0.29,63600,52600,26765,25185,20,1530,30,26765,26270,450,25,25,26545,2660,26765,24570,1730,26565,1915,24655,26565,2450,24115,1170,26565,35,13590,180,0,215,80,10,75,12380,20945,2505,6515,11925,70.9,63.2,10.7,26230,22650,1825,1750,66400,54550,66300,53950,128000,105200,11140,3850,3640,2650,625,370,7875,380000,400400
4094,68232,65589,27019,1426.4,47.84,41.8,42.4,2.6,66945,25935,18260,1810,1865,180,3465,290,5,60,55960,34715,21245,2.9,1.8,19960,17115,2840,0.31,62700,52400,67505,60210,35,7135,130,67505,65505,1655,225,115,66870,8930,67505,59835,6195,66945,3685,63260,66945,7420,59520,2685,66945,200,37100,280,110,1040,180,40,360,27640,54675,5875,15470,33330,65.9,59.9,9.1,66405,59510,3550,3345,68800,56200,70400,56900,138600,113300,24820,7765,9730,5505,1150,665,21510,424000,455200
4097,1461,1529,590,366.4,3.99,37,36.8,2.6,1460,555,475,15,50,10,0,0,0,15,1145,760,390,2.9,1.8,430,375,55,0.25,54000,46000,1465,1360,0,95,0,1465,1405,40,10,0,1540,65,1465,1380,55,1540,285,1255,1540,30,1510,10,1540,0,635,0,0,0,0,0,0,875,1185,190,430,565,66.7,57.8,13.3,1500,1375,25,95,52300,44800,53000,45000,102800,88000,540,70,145,220,70,30,470,286000,300000
4098,10385,9848,3981,931,11.15,36.9,36.4,2.7,10140,3765,2755,165,400,85,165,125,0,70,7965,4975,2990,3,1.9,2930,2470,465,0.26,63700,53600,10250,9185,10,1040,10,10250,9840,385,10,10,10140,615,10250,9700,380,10140,1100,9035,10140,505,9640,170,10140,15,5390,45,0,10,0,50,75,4560,7720,1225,2635,3860,71.8,64.6,10,9995,8820,440,730,60800,51250,60950,50840,117500,99000,4300,1090,1190,1235,595,185,3135,348000,340400
4108,12897,12745,5487,2.1,6005.3,39,40,2.7,12795,4760,4305,15,15,5,10,0,0,405,10190,6860,3330,3,1.9,3845,3395,460,0.31,66200,53700,12895,11325,10,1550,10,12895,12270,605,15,10,12690,710,12895,12155,530,12695,2455,10235,12695,245,12450,115,12695,0,7145,0,0,50,0,45,70,5375,10055,2030,2925,5100,67.8,60.9,10.1,12605,11615,440,540,64000,52450,66500,53750,130400,107000,5095,1390,1910,830,425,540,3840,400000,429200
4113,6306,6036,3764,1.9,3280.4,42.7,45.6,2.5,6240,2495,2205,0,5,5,5,0,0,270,5150,3480,1665,2.9,2,1880,1715,165,0.33,56700,47300,6305,5175,10,1110,5,6305,5710,575,15,5,6250,490,6305,5770,365,6270,780,5490,6270,60,6210,65,6270,0,3785,0,0,0,0,35,20,2405,5160,985,1845,2330,64.8,61.3,5.2,6210,5870,165,170,51450,43720,52650,44000,102800,87400,2430,875,670,495,180,210,1885,348000,387600
4114,1399,1452,683,284.7,4.91,41.6,41.2,2.2,1320,590,475,5,15,5,85,0,5,0,1140,600,540,2.8,1.8,370,290,80,0.3,52000,44800,1370,1310,0,55,0,1370,1340,25,0,0,1325,170,1370,1180,160,1325,155,1170,1325,145,1175,55,1325,0,500,15,0,0,0,0,0,800,1060,180,345,530,66.5,59,10.6,1315,1075,120,115,53300,45800,51400,42800,89600,76800,580,320,95,120,15,30,395,250000,250000
4115,5863,5827,2466,678.7,8.64,40.2,38.4,2.4,5575,2285,1635,80,75,55,360,0,0,75,4655,2545,2110,2.9,1.9,1530,1220,310,0.33,48300,42000,5685,4650,5,1005,25,5685,5135,500,25,20,5560,1060,5685,4760,685,5575,1145,4430,5575,780,4795,430,5575,10,3095,80,0,35,45,65,25,2225,4370,875,1415,2085,64.1,60.1,6.3,5525,4715,535,280,53650,45920,50640,43480,98400,84200,2455,1665,355,230,100,100,1565,278000,295200
4120,1127,964,518,264.4,4.26,56.1,61.6,2,885,445,355,10,15,10,30,0,5,25,1020,455,560,2.6,1.8,240,195,50,0.35,45200,39600,1010,970,0,30,10,1010,980,15,0,10,885,155,1010,815,170,885,110,770,885,50,840,40,885,0,530,0,0,0,0,0,0,345,755,165,205,385,47,43,8.5,880,770,60,50,48000,41700,48600,41600,76800,66400,290,190,35,25,15,15,325,200000,219000
4121,7673,8330,3777,0.6,12528.25,40.8,41.6,2.6,7575,2945,2320,35,45,30,170,0,0,350,6250,3850,2395,2.9,1.9,2210,1895,320,0.32,50000,43100,7575,6670,0,885,25,7575,7160,390,10,25,7550,1270,7575,6490,830,7570,1915,5655,7570,860,6710,310,7570,0,4675,40,0,340,0,0,20,2485,6150,1400,1740,3010,65.1,58,10.9,7505,6930,290,285,55450,46480,53900,44960,111500,93600,3045,1555,790,270,95,335,2175,400000,430000
4145,966,1029,388,292.1,3.31,42.1,41.6,2.5,900,360,295,10,20,5,10,0,5,15,785,405,380,3,2,250,195,55,0.29,54000,47000,965,950,0,15,0,965,960,5,0,0,900,135,965,915,35,900,85,815,900,25,875,50,900,0,470,0,0,0,0,0,0,435,770,170,290,310,51.3,45.5,11.4,900,795,55,45,46600,40300,46100,39800,93600,81200,325,90,45,80,50,65,285,280000,284000
4149,5877,6288,2677,2.5,2385.28,40.2,40.8,2.7,5870,2200,1990,5,5,0,5,0,0,195,4545,3215,1325,3.1,2.3,1715,1600,120,0.3,42800,37600,5875,5710,0,155,10,5875,5825,30,5,10,5860,635,5875,5360,460,5870,285,5590,5870,105,5765,150,5870,0,3785,0,0,0,0,0,20,2055,4535,1000,1425,2105,65.6,60.6,7.7,5800,5225,350,230,45640,39760,46800,40520,90300,78800,1990,685,710,250,80,265,1500,348000,358400
4150,4320,4579,1983,527.1,8.2,46.4,47.6,2.2,3995,1835,1265,130,120,25,220,0,0,70,3595,1855,1745,2.8,1.9,1095,885,205,0.3,43200,38100,4155,4000,0,155,5,4155,4110,40,5,5,3985,630,4155,3610,465,3995,310,3690,3995,510,3490,200,3995,0,2570,40,0,0,0,0,15,1365,3245,760,950,1535,57,51,10.5,3940,3415,360,165,49080,42480,48560,41600,84600,73400,1540,1080,185,130,35,110,1195,250000,277000
4152,4558,4744,1991,0.6,7599.52,41.1,43.6,2.6,4560,1740,1380,0,0,0,0,0,0,360,3685,2570,1120,2.9,1.9,1400,1280,120,0.33,65200,53200,4555,4375,0,175,5,4555,4485,65,5,5,4555,235,4555,4355,170,4555,535,4025,4555,70,4485,35,4560,0,1995,0,0,0,0,0,0,2520,3730,810,1255,1665,70,61.5,12.1,4540,4140,160,235,62400,51300,61250,50160,126000,103600,1850,745,640,150,90,225,1460,416000,455600
4154,4921,5101,2385,368,13.37,46.3,46.8,2.2,4660,2150,1455,85,55,45,340,0,0,165,4205,2155,2045,2.7,1.8,1285,1025,260,0.31,43800,38400,4755,4565,0,170,20,4755,4685,55,5,20,4610,560,4755,4200,460,4650,460,4190,4650,455,4195,295,4650,0,2630,15,0,45,0,0,55,1890,3935,970,1365,1600,54.5,48.9,10.3,4610,3960,300,360,45320,39560,44520,38360,78500,68500,1755,1160,225,150,85,130,1475,250000,246600
4172,10426,10995,4859,0.5,22238.56,42.5,44.8,2.5,10360,4160,3285,30,5,10,45,0,15,770,8480,5655,2825,2.9,1.9,3125,2795,325,0.33,49900,42200,10395,9930,0,435,25,10395,10235,130,0,25,10330,735,10395,9755,530,10360,875,9490,10360,185,10175,220,10360,0,4545,0,0,0,0,15,105,5665,8415,1965,2850,3605,62,54.8,11.7,10260,9390,395,475,56700,46880,57050,46560,110100,91000,3725,1115,1275,605,280,450,3245,388000,424800
4173,9817,9882,4405,294.6,33.32,38.8,38,2.4,9720,4005,2225,210,390,35,565,0,0,575,7970,4840,3130,2.9,1.8,2780,2375,400,0.28,60650,50480,9770,8900,5,830,35,9770,9460,255,20,30,9690,1350,9770,8625,885,9720,1330,8390,9720,1285,8440,730,9720,0,4235,110,0,75,40,40,25,5195,7875,1675,2490,3710,69.3,61,12,9605,8150,905,555,60600,50360,60300,49680,114700,95300,4480,3135,690,175,180,305,2875,336000,336800
4174,8374,8414,3768,284.5,29.43,39.1,38.4,2.4,8130,3385,2050,70,170,40,595,0,10,450,6840,3805,3035,2.9,1.8,2225,1805,420,0.3,60100,49840,8185,7675,0,490,20,8185,8020,130,20,20,8125,990,8185,7275,725,8130,865,7265,8130,885,7250,520,8130,10,3670,50,0,35,40,0,40,4275,6595,1505,2495,2595,70.1,62.5,10.9,8070,6920,855,290,59550,49520,60400,49760,111500,92700,3775,2745,455,185,95,290,2345,332000,322400
4178,1598,1324,875,0.6,2678.8,42.4,43.6,2.4,1560,640,505,15,45,20,40,0,5,5,1320,920,400,2.8,1.7,490,445,40,0.35,62400,52000,1590,1325,5,260,0,1590,1495,85,5,0,1555,175,1590,1430,120,1550,80,1470,1550,35,1520,60,1555,0,645,0,10,0,0,0,0,895,1270,130,210,925,69.7,65,6.8,1545,1370,45,140,66400,54700,70600,57300,128400,105800,625,165,265,90,35,75,495,800000,812000
4183,4738,4590,1910,5.1,921.9,39.8,37.6,2.3,3920,1675,560,135,335,60,510,0,0,70,4120,2115,2005,2.7,1.6,1055,935,120,0.26,54100,46700,4655,3685,10,950,15,4655,4350,270,20,10,3880,900,4655,3755,730,3920,165,3755,3920,655,3265,480,3920,0,1510,30,0,0,50,0,25,2255,3340,335,1095,1920,77.1,69.9,9.1,3850,3235,365,250,56900,48040,56150,47080,111600,94200,2175,1680,370,80,20,25,840,695000,700000
4184,8305,7851,3287,2033.8,4.08,39.8,36.8,2.3,6855,2930,345,245,350,545,1425,0,20,0,7515,3880,3630,2.6,1.6,1795,1640,150,0.31,42960,37080,8285,7105,10,1115,50,8285,7720,490,25,45,6770,2145,8285,6515,1505,6855,210,6640,6855,1745,5105,1600,6855,75,2515,70,15,15,0,0,45,4090,6110,355,2015,3740,80.9,68.8,14.8,6820,4975,925,915,51000,43360,50400,42560,103800,88200,3715,2315,1015,245,75,70,1230,725000,812000
4189,72326,71594,30451,1.2,60843.88,33.4,34.4,2.8,71775,25935,12480,1225,2745,475,5645,845,0,2520,55785,35080,20705,3.1,1.8,19455,16675,2775,0.3,104100,80100,72265,67405,75,4310,475,72265,70205,1365,250,450,71315,17965,72265,56460,12500,71780,8135,63645,71780,19625,52155,6865,71780,270,38280,2025,20,4315,305,145,420,26005,55245,6425,16840,31985,77.2,70.4,8.7,70835,60730,7575,2530,97400,75200,96800,74200,197400,152200,34300,9180,8635,7295,4470,4720,17375,472000,462800
4200,2380,2564,1119,339.5,7.01,38.8,37.2,2.4,2290,940,630,40,35,35,115,0,0,80,1895,960,930,3,2,620,465,155,0.3,56600,47600,2360,2250,0,105,5,2360,2300,55,0,5,2290,500,2360,1965,255,2290,780,1515,2290,440,1855,230,2290,0,1350,0,0,15,0,0,0,910,1850,445,475,925,71.1,62.4,11.8,2265,1955,160,145,55200,47440,53950,45960,100600,86600,1045,800,130,50,20,50,580,250000,239000
4203,4986,5625,2632,0.4,13827.58,42.2,45.6,2.5,4970,2010,1555,15,20,0,0,0,10,405,4075,2265,1810,2.8,2,1450,1115,330,0.33,43700,38700,4985,4800,0,180,5,4985,4875,110,0,5,4965,1045,4985,4305,555,4970,2110,2860,4970,155,4810,135,4970,0,2960,0,0,0,0,105,55,1835,3990,1300,1115,1575,55.1,48.1,12.5,4915,4555,115,240,46800,41000,45880,39720,86400,75700,1510,655,440,230,110,85,1405,226000,266800
4204,6836,6651,2681,477.7,14.31,34.6,34,2.8,6660,2405,1225,160,185,15,380,0,0,435,5230,3005,2220,3.1,1.9,1825,1455,365,0.27,59700,50700,6815,6550,5,255,15,6815,6690,95,20,10,6650,1455,6815,5600,935,6660,1780,4880,6660,1290,5370,665,6660,20,3235,80,0,255,35,10,60,2970,4985,1080,1520,2385,75.3,68.2,9.6,6565,5335,780,450,59750,50920,57800,48880,116500,99300,3160,2080,730,115,75,155,1585,320000,325200
4207,367,364,189,217.5,1.69,38,38,2.2,370,170,90,0,15,0,0,0,0,65,295,145,150,3,1.8,90,70,20,0.27,65000,53000,370,340,0,25,0,370,350,15,0,0,405,35,370,330,35,405,20,385,405,25,380,30,405,0,160,0,0,0,0,0,0,230,325,105,120,100,72.3,64.6,10.6,395,325,0,65,59200,49200,59200,49200,98000,82000,190,60,75,45,0,10,125,145000,184000
4208,3006,3018,1107,0.2,15025.54,34,30.6,3,2810,930,725,0,0,0,5,0,10,190,2090,1455,640,3.5,2.8,725,680,45,0.32,55200,46400,3005,2850,0,25,130,3005,2865,10,0,135,2690,1365,3005,1645,1250,2830,190,2645,2830,25,2805,35,2830,0,2125,0,0,0,0,0,0,710,1985,985,555,450,69,63.5,8.4,2760,2650,65,45,38000,34160,38000,33720,78200,70200,745,255,210,140,55,90,565,250000,271000
4209,335,346,184,68.7,4.88,45.8,49.6,2.2,320,150,105,0,5,0,15,0,0,30,285,150,140,2.7,1.6,90,70,20,0.29,44000,38000,325,310,0,10,0,325,315,5,0,0,300,55,325,295,25,300,50,245,300,25,270,10,295,0,160,0,0,0,0,0,0,130,255,105,80,75,60.8,54.9,9.7,295,255,20,20,45600,40000,44800,39200,84000,73000,130,60,35,25,0,0,100,194000,180000
4211,1126,1183,540,303.1,3.71,42.6,42,2.3,1085,470,370,35,10,10,15,0,0,40,925,535,390,2.8,1.9,310,255,55,0.29,58000,49600,1115,1095,0,15,0,1115,1105,5,0,0,1080,180,1115,925,145,1085,90,995,1085,185,895,95,1085,0,635,0,0,0,0,0,0,410,880,215,275,395,67.6,61.9,8.4,1070,915,80,65,54600,46300,55600,47000,95600,81200,500,320,110,15,0,45,330,200000,227000
4213,12804,11171,3756,0.2,79629.26,28.4,23.4,3.6,12720,3515,2705,65,190,5,30,0,5,515,8160,5510,2650,4.1,3.1,2885,2725,160,0.31,51200,45700,12780,12000,0,65,715,12780,12055,10,10,710,12005,9405,12780,4235,8160,12685,955,11730,12685,120,12565,60,12685,15,11610,0,0,0,0,25,15,1015,8150,4415,2120,1615,62.6,57.5,8.1,12365,11040,1015,310,48600,43120,47440,41920,105600,93800,3815,2260,900,315,100,240,2580,332000,363600
4214,495,795,352,46,10.76,34.5,36,2.4,495,205,110,10,15,0,0,0,0,65,380,245,130,3,1.9,140,120,25,0.31,108000,84000,495,470,0,30,0,495,490,5,0,0,525,15,495,450,40,530,25,505,525,0,510,0,530,0,280,0,0,0,0,0,0,245,395,90,95,215,77.2,74.7,3.3,520,450,45,25,95200,75200,91600,70800,174000,138000,265,155,100,0,10,0,55,70000,116000
